,SizeRank_x,unemployment_rate_x,MORTGAGE30US_x,Avg Income_x,Prediction,Actual,ZIP
53745,6108,6.0,3.65,58833.87445887446,181334.0308310879,181420.7083,60465
2414,2797,14.6,4.45,39531.968240702045,137534.19600882658,133125.0,28752
21580,7168,6.7,3.98,47940.691927512366,100856.98919042744,86870.83333,54409
43641,1617,4.6,3.85,97230.03374578178,517000.98507043737,602599.5833,77055
28667,3926,7.4,4.17,111800.37313432836,365021.4455396948,359429.1667,31522
21289,8453,8.0,3.98,59984.276729559744,162364.77733646182,128925.0,48875
7634,8801,12.7,4.45,50747.09699453552,190856.25496592384,184900.0,97760
18517,4630,8.3,3.98,50705.1282051282,160589.70940043565,159016.6667,27597
17385,7367,7.0,3.98,52470.05988023952,142813.98801634,108104.0833,14622
8724,5789,7.9,3.66,96871.7549325026,333314.9834171532,341791.5833,10990
38455,9778,5.4,3.85,62085.63535911602,283997.9257213915,307075.0,29689
12188,7486,7.3,3.66,54331.86490455213,141924.2157063574,135605.2083,44260
55889,2279,2.6,3.65,108097.01492537317,381252.5736015496,386330.125,80112
45111,4339,6.7,3.85,29950.56497175141,174440.39186412768,212941.25,92236
51365,1116,4.4,3.65,51882.966396292,143484.274697366,141316.6667,37920
54742,268,4.3,3.65,52926.54028436018,174109.9541888005,156224.9167,72401
19329,2259,8.0,3.98,50535.4505169867,145003.28563376665,126641.6667,31602
48408,6679,5.7,3.65,55471.53024911032,138105.02489713815,119593.9167,21532
21105,2343,8.9,3.98,56016.597510373445,125822.57990799543,112554.1667,47802
10630,1780,10.9,3.66,48631.44493952896,153138.2797862519,106145.8333,30165
21277,7406,9.4,3.98,54199.066874028,147338.521322922,142425.0,48836
51768,9345,6.2,3.65,51945.3642384106,156212.65505712485,153624.9167,42171
55007,1704,4.0,3.65,45113.81475667191,189158.632882812,162455.6667,75050
46997,2194,7.5,3.65,49023.32771219786,133430.00831894006,114275.0,8302
46808,8080,4.2,3.65,97204.21393841167,459033.73207072436,452720.7917,7604
20711,6298,7.0,3.98,157276.33069082673,428087.15875924757,367758.3333,44022
26085,4297,7.4,4.17,83061.30573248408,287958.23845622403,293856.4167,8755
12896,925,6.4,3.66,74976.09942638624,188660.0768720601,172362.5,54115
12522,6408,11.8,3.66,60487.1447902571,162698.8501196189,131950.0,48059
52418,2223,4.1,3.65,42711.08179419525,100012.67834867894,69249.5,47714
37304,800,7.5,3.85,46997.060058798816,162418.157849594,153024.8333,21207
32654,6174,6.8,4.17,44403.53460972018,119655.3327195484,69904.36364,74354
8587,1074,12.7,3.66,30215.277777777777,165119.47875702012,167600.0,8401
39709,2687,5.9,3.85,68785.86800573887,187628.549501391,175414.75,35603
15206,3008,11.3,3.66,68887.36263736263,177733.806423666,145732.2083,89002
5838,4351,7.5,4.45,69934.64052287582,181969.2097906431,165437.4167,72116
57943,7557,6.1,3.65,61106.03290676418,211359.6192242452,227750.0,99006
46132,5285,3.2,3.65,170598.75954198473,610348.7514128,578950.0,1720
4854,1399,5.9,4.45,60611.70862869714,154607.53792294746,140239.1667,54915
17692,5754,7.1,3.98,124073.06434023991,424396.8682889323,431829.1667,19342
42376,8045,6.9,3.85,53001.96850393701,109815.4527191226,73450.0,61301
36130,7281,5.2,3.85,126881.52011922505,584493.0070520185,664770.8333,8736
14990,6173,6.8,3.66,46704.74516695958,162363.3082670368,183331.25,84737
19142,1942,8.7,3.98,44947.02526487368,131407.6277859199,135516.5833,30458
45116,766,6.7,3.85,89438.16698053986,472889.12634798395,533104.1667,92253
2024,7132,7.1,4.45,56933.931216060555,152909.08319316123,129404.1667,25313
40491,1986,4.4,3.85,84841.09109109109,220393.43219269122,214374.5833,43147
20063,9751,8.8,3.98,42510.775862068964,119242.82921957537,108754.1667,36277
24192,3538,9.8,3.98,28500.707213578506,206999.26598929323,236324.9583,90221
8059,2319,5.8,3.66,62776.78037103531,200734.8644364436,203129.1667,3104
53783,6797,6.0,3.65,224368.0641183724,1143741.1393269997,1065415.792,60521
45969,1737,6.0,3.85,56593.55913381455,216073.75178747784,224633.3333,98503
21151,1796,5.8,3.98,113061.0098176718,313421.30486787355,297270.8333,48105
24662,1979,7.5,3.98,93449.89561586641,404084.74788636656,473387.5,94551
229,9880,4.5,4.45,53945.202257761055,178355.6584096466,179762.5,3223
38885,8253,6.3,3.85,45223.32506203474,164991.91113858946,172528.3333,31316
41860,5848,2.9,3.85,93545.83772391992,306266.63382165,295813.6364,55906
3379,8343,8.8,4.45,55757.4046184739,230488.72176033419,239041.6667,35128
54149,4197,5.7,3.65,51476.476476476484,130054.3802298018,119620.8333,63801
9700,6619,5.5,3.66,55078.659370725036,150382.15555585249,142337.5,22546
28726,6242,6.7,4.17,135557.98687089715,403377.6146515499,360897.625,32081
32338,3460,5.5,4.17,51921.2962962963,148861.7107783504,151200.0,70403
9768,5360,5.7,3.66,59589.592274678114,208210.4932790819,226766.6667,23061
42086,2570,6.2,3.85,62382.309217046575,177736.03844038607,169362.0833,60107
42640,4998,4.2,3.85,69706.31786771964,180470.83464671558,171491.6667,64506
13432,63,9.6,3.66,118301.73595248973,398753.31410600187,407595.7917,60610
25163,1384,7.1,3.98,60831.38173302107,203829.31855534253,212441.7917,99362
48839,9472,6.9,3.65,43721.719457013576,115527.29435120785,110646.15,24273
22391,6057,7.6,3.98,106712.12121212123,285264.79754303687,256547.9167,64064
12726,4030,9.7,3.66,45757.86463298379,106825.53178972488,90875.0,49707
16028,4634,8.4,3.66,52208.20189274448,166724.53749883577,181712.5,98597
23086,6092,5.8,3.98,50529.66101694915,165789.1826686581,174066.6667,75751
25490,9986,4.4,4.17,52606.95187165775,214018.14775220008,216907.5,4055
25057,3524,9.6,3.98,56872.093023255824,196570.7871389411,205185.4167,98362
56136,9192,6.2,3.65,51898.14814814815,197759.8741080467,220000.0,83467
23952,10079,9.6,3.98,58844.33962264151,218076.58748035756,228510.0,85544
40513,6410,5.3,3.85,80685.92057761732,250285.11150020704,219679.1667,43528
37463,6163,4.6,3.85,82153.01478953355,269679.4681202927,262574.9583,22551
35729,10409,5.2,3.85,137615.74074074073,794231.8474545988,733888.8889,6783
46405,9417,2.5,3.65,52728.61356932153,173903.015948477,168395.8333,3835
23818,6173,5.5,3.98,49596.77419354839,188730.65676330085,218387.5,84737
371,10011,9.9,4.45,62797.73719730051,226278.62853700152,225679.1667,6331
13749,9438,11.3,3.66,35661.76470588235,104517.47022881226,99095.83333,65653
5484,3992,10.8,4.45,49305.8902921045,151507.8523932988,143808.3333,63640
15338,1869,10.9,3.66,68525.94970572497,376465.9432534003,448450.0,91016
7171,1781,12.9,4.45,35124.111870389635,181425.6607722908,191116.6667,91764
31769,63,7.5,4.17,128022.10193955795,435310.31878136744,422291.6667,60610
26263,4204,4.8,4.17,108066.81443951867,387767.3023617361,419583.2917,11572
26064,8115,6.1,4.17,83339.96815286625,329980.4586899785,334929.1667,8620
46306,6294,5.5,3.65,98420.32967032967,348092.23669433646,381079.1667,2865
36566,8708,5.3,3.85,117475.42997542994,426272.95555078704,340312.5,13152
53830,345,6.0,3.65,69278.97574123988,215447.0096337295,189022.9167,60615
21217,3970,7.8,3.98,70769.69453376206,201037.7350702177,166820.8333,48390
17898,8466,5.5,3.98,100963.34586466163,351540.85094225756,354962.5,21048
22211,3416,10.5,3.98,49434.347181008896,96136.1846393674,76016.66667,61108
14298,2233,7.4,3.66,75114.32926829267,225782.80141493626,219179.1667,75605
17554,10187,9.2,3.98,63716.81415929205,182956.68388080076,162429.1667,17922
14715,3087,4.1,3.66,57184.87394957982,130535.22072477198,115793.75,79720
36994,5501,4.2,3.85,124083.18425760286,433390.6715880186,431270.6667,19006
35514,4655,3.4,3.85,73983.13492063493,280976.5364494593,294912.5,4011
28424,4673,9.4,4.17,58701.32953466287,175019.50599500645,182732.2222,30248
3527,377,7.6,4.45,70770.75142465874,243826.0234121643,237204.1667,37122
43467,7043,4.5,3.85,52978.515625,169912.5080361145,183379.1667,75773
29133,4666,5.8,4.17,51051.051051051065,138906.0285318687,125949.9,33782
21274,6850,7.7,3.98,54571.14361702128,133722.64005033314,113839.5833,48827
1420,3352,6.5,4.45,84166.82866770348,272567.3819271034,260800.0,19038
52629,5584,8.4,3.65,49211.71171171171,126846.82328392914,114234.375,48624
34285,4176,6.4,4.17,47107.98816568047,240354.51411324315,305649.9167,92139
9041,2759,8.3,3.66,75661.51202749142,184874.92172786963,142679.1667,14226
37016,5311,4.2,3.85,76219.51219512195,256172.75213373685,260770.7917,19040
37496,2680,4.6,3.85,64723.479948253575,258549.62804206135,274915.5,22701
17150,5869,6.6,3.98,64522.821576763476,247757.5448069037,253597.875,11784
39439,3817,5.2,3.85,111175.96810933939,332951.10441846127,290397.9167,33912
51756,2207,4.5,3.65,67332.34714003945,231096.7779590468,240739.8333,42104
28659,5865,7.3,4.17,47014.435695538064,152516.62195838906,161455.5833,31407
57429,4594,4.9,3.65,62512.78118609407,257113.1755242033,297064.5,95503
2846,8246,10.0,4.45,166808.8130774698,569081.9294340025,487204.1667,31411
20640,3590,6.7,3.98,64089.912280701756,186106.69098535745,177042.9167,43062
32541,2637,6.0,4.17,48750.953470633096,140403.98029125173,128608.3333,72956
46285,7240,4.9,3.65,89645.27027027027,328694.1854965038,358420.8333,2767
133,9548,9.1,4.45,90689.76683937824,403183.0866293325,466087.5,2537
43277,6566,4.3,3.85,55145.83333333334,158127.40803220277,147087.75,74361
29714,1116,7.1,4.17,49125.4523522316,132365.26720221728,129908.3333,37920
13640,3942,5.5,3.66,59747.40932642487,157492.54810144735,152241.6667,63755
47938,1535,4.6,3.65,52420.198848770284,142817.73359300327,125420.625,18042
12406,4471,9.2,3.66,87992.20672682527,258570.42279092237,178900.0,46256
2294,1236,10.5,4.45,49714.04039816053,179156.92735271846,171683.2083,28306
17233,9339,7.1,3.98,45556.640625,138145.4563492355,125554.1667,12428
25506,7548,5.4,4.17,50905.797101449265,151595.00938603032,157020.8333,4345
45472,405,8.1,3.85,52677.37167428112,523961.9415840002,586812.5,95076
18053,8173,6.9,3.98,54973.474801061006,181232.35525138432,184495.0,22443
40098,7536,7.4,3.85,47978.30374753452,102137.59713738578,87100.0,38358
47081,2296,4.1,3.65,143272.79957582185,473348.2303380307,445558.3333,8807
16361,9726,4.7,3.98,58985.765124555175,199034.2133525584,198816.6667,3452
35987,2922,5.3,3.85,71611.07711138311,203571.7196637384,172608.3333,8016
13507,5615,10.0,3.66,48513.21585903084,104141.41402106234,75187.5,61364
36753,133,5.4,3.85,71535.72667360389,204194.10790267354,172905.5833,15601
57303,7573,5.5,3.65,76280.73770491804,343699.71873960004,337218.25,94571
7988,6333,8.7,3.66,60274.62121212122,215365.60973579934,234570.8333,2719
26563,1202,5.8,4.17,40310.31904287138,91920.46797018194,86050.0,14609
13127,821,3.2,3.66,57197.12739383848,160431.16189755104,156020.7917,57106
30777,7629,7.5,4.17,76086.95652173914,183774.72440082725,174108.25,48623
30991,9460,4.4,4.17,100670.34700315457,301780.23011616326,286678.125,52333
8366,873,9.5,3.66,70218.27598964113,259671.9631687002,271537.5,7083
19350,9025,6.5,3.98,83142.85714285714,267255.49892245774,252606.1667,31808
55726,7567,3.1,3.65,127877.17601547387,502258.77975920355,505766.6667,78669
28675,3246,7.2,4.17,30425.531914893618,106653.64733446242,103079.1667,31601
54993,804,3.4,3.65,148333.60363282516,494844.2856330798,487843.0,75034
47596,10255,5.5,3.65,45833.33333333334,142342.16036494556,143391.6667,13783
47457,5284,4.3,3.65,47500.0,124512.04802623783,110370.75,12304
26669,9023,6.4,4.17,76250.0,241985.1652931668,244908.3333,16055
21620,8697,6.0,3.98,48639.896373057,146876.86641425392,152416.6667,54665
49467,4424,7.1,3.65,57144.67005076142,203863.95590572804,216894.5833,29020
50429,85,4.5,3.65,46600.68208778173,215172.19698139906,202854.0833,33025
18048,566,5.8,3.98,71375.51711169613,265555.503017879,266708.3333,22407
14569,7438,5.5,3.66,78348.21428571429,257915.75555651842,268177.0833,78121
26671,7706,5.1,4.17,61070.68607068608,219700.02730914726,227655.0,16057
25859,9076,5.4,4.17,130430.10752688172,545532.0757829573,548008.2917,7676
2423,8287,12.4,4.45,41145.833333333336,173719.68627234836,176954.1667,28777
53827,2439,6.0,3.65,54377.99862919809,246320.94243010264,282833.3333,60612
52280,3789,3.5,3.65,63571.934798015594,176943.03419861378,166004.1667,46239
46844,6080,4.5,3.65,66025.64102564103,210904.19990006372,209733.25,7735
45046,1394,5.2,3.85,36989.89321128908,297745.696710282,330445.7917,91950
1634,6383,7.2,4.45,93193.92056800533,328274.80023914576,329979.1667,21050
24359,7823,7.8,3.98,115051.775147929,477434.3907549396,521120.8333,91914
5942,3055,5.3,4.45,40880.8346662789,100714.6505578351,95716.625,73159
45214,1669,4.5,3.85,177580.97165991899,1549727.89803381,1793491.667,92660
51023,3329,5.1,3.65,81999.10554561717,254539.55888016126,226383.3333,35806
29795,7400,8.5,4.17,50500.871080139375,156246.41904926763,152812.5,38668
34943,713,7.7,4.17,74001.22549019607,301091.2325155841,334820.8333,97702
45978,4113,6.0,3.85,46213.8863000932,158244.2252483484,163589.4167,98531
30694,266,9.6,4.17,44418.449197860966,140743.68202776005,111293.75,48185
33705,1458,5.8,4.17,45546.08127721335,174101.58997858578,162257.5833,85208
45012,1159,6.4,3.85,50867.13419257013,310589.3578145858,371475.0,91761
23691,6514,5.5,3.98,75860.83213773313,554333.8368798589,613804.1667,81623
11000,1499,8.2,3.66,61329.53957578893,217423.41583983056,192635.0,32712
8510,3143,8.7,3.66,110820.76149425287,304340.32989141304,289299.9167,8043
10314,3596,9.8,3.66,45312.5,131573.89645755343,135210.4167,28602
20890,5009,8.3,3.98,51001.863932898406,118080.06469392306,97093.75,45322
1064,4957,7.5,4.45,99115.33967618094,369609.01939606585,395771.7917,12533
42188,3067,6.2,3.85,76879.1844187462,215017.0656039239,188033.3333,60441
55151,6092,4.3,3.65,52068.59971711457,183358.41304551516,194884.6667,75751
50756,4077,4.7,3.65,37560.86427267194,219107.66111187855,257304.0833,34116
15418,2794,10.9,3.66,50631.69984686063,269102.9682384645,320070.0,91790
7844,9002,8.6,3.66,65193.704600484256,242739.9741501843,247825.0,1057
6334,1373,8.8,4.45,83459.6223068496,203613.36688158123,188937.0,77581
32041,8767,5.7,4.17,67023.80952380953,192691.87132038028,170660.0,64078
413,8513,9.0,4.45,77476.14602779508,257962.00701700532,245712.5,6479
33788,8295,8.4,4.17,68199.48186528496,217275.55383842066,218312.5,85615
55587,4485,3.6,3.65,75437.35891647855,267487.6292882882,279322.7273,78133
13820,7139,6.2,3.66,92156.86274509804,240107.162141228,213589.5833,67002
15607,2695,8.2,3.66,29927.047038327528,203684.3652405211,195791.6667,93458
36932,10235,6.5,3.85,56857.142857142855,137572.64442569652,126341.6667,18334
14789,4664,7.0,3.66,135090.21842355176,463782.4151082401,479604.125,80439
43381,6418,4.1,3.85,51345.486111111124,203865.57016342107,217916.6667,75143
51900,6410,5.2,3.65,82080.31400966183,274520.5247396314,221158.3333,43528
33782,6982,7.4,4.17,52272.72727272727,163305.25273008578,146925.0,85546
15845,475,8.9,3.66,61087.962962962956,242700.79623042242,265170.3333,97401
46549,9914,4.5,3.65,118435.25179856115,336347.58797748934,271445.75,6248
9333,3012,5.6,3.66,157600.38240917778,517494.8982490999,494025.0,19087
39376,3511,5.1,3.85,85776.50111193476,255643.87180144133,267545.8333,33618
44156,9435,3.2,3.85,87188.61209964412,511643.5739507904,620000.0,80498
53016,7960,4.4,3.65,72477.87610619469,208178.94286082676,184345.8333,53563
35026,4397,6.6,4.17,63722.324723247235,268534.57102201623,301894.5833,98248
28379,4096,6.6,4.17,72386.36363636362,286808.22891268187,284937.5,30143
47455,3219,4.3,3.65,68546.78168546782,189361.9400566,171137.5,12303
30074,6643,8.4,4.17,44817.07317073171,147377.31805005015,149912.5,42754
42998,6117,7.1,3.85,50417.29893778452,140383.73185181597,125062.5,71104
43867,7217,3.8,3.85,148311.7816091954,387737.31075733126,345224.5833,78248
7715,4888,8.4,4.45,48458.96340759552,171027.50382039463,194968.75,98310
27429,784,4.9,4.17,92930.57571359458,344387.35705387103,347604.5833,23188
24810,5089,7.1,3.98,65414.634146341465,237964.1300528426,267929.1667,97013
37196,5953,4.6,3.85,77806.96902654867,233867.82116351536,209587.5,20657
50425,580,4.5,3.65,66928.02346570397,238146.17244978566,235512.4583,33021
50145,9138,6.5,3.65,40420.96219931272,83259.09149509086,69520.5,31779
8756,5081,8.3,3.66,33769.07540394973,303433.19772140007,363494.875,11419
11511,8842,7.4,3.66,52859.23753665688,159187.9485630169,164125.0,36345
49965,9723,5.3,3.65,52472.52747252747,243715.5247362839,293441.6667,30559
36475,3219,4.7,3.85,68341.66666666669,180146.63697688523,172150.0,12303
25124,335,8.5,3.98,55745.02639058058,191869.29123766403,204840.8333,98682
54168,2521,3.9,3.65,76746.5956187093,237970.15466776778,181149.0417,64068
8773,9341,7.0,3.66,139847.56097560975,499324.04705440265,528291.6667,11557
40072,6518,8.4,3.85,39160.15625,108118.52077327494,95500.0,38063
14080,3604,7.8,3.66,64942.66055045871,180986.1135988793,159731.25,72903
47403,8824,4.4,3.65,106949.01315789473,574249.2693058007,660774.9583,11971
19837,4440,7.0,3.98,49429.307805596465,152816.5883477769,161658.3333,34224
2115,886,10.9,4.45,41085.1489316914,119970.8953005626,115958.3333,27360
40751,4099,4.3,3.85,47757.985257985274,109085.2057147421,81120.83333,45356
5899,8350,8.7,4.45,82994.57000293513,246720.60664739087,197562.5,72916
4529,7406,9.0,4.45,51229.70391595033,141466.3989268128,129422.7273,48836
27239,8403,6.6,4.17,63471.115537848615,232663.05695597874,242621.25,21911
7204,1986,10.3,4.45,72459.52307055659,337418.6937999353,343779.1667,92019
57181,7321,4.3,3.65,74425.28735632185,494411.73332622106,624033.3333,93442
52545,6509,4.2,3.65,194542.68292682926,670738.3315856007,619308.25,48302
51139,4666,5.2,3.65,52575.051759834365,181209.6324338487,189931.3636,36801
51750,2751,4.6,3.65,54794.372294372304,187646.80341845617,163224.4583,42071
4655,6521,5.7,4.45,42044.28919369312,101089.99954559139,82254.16667,50313
45501,6359,8.9,3.85,62140.19189765457,276622.32205716317,324278.6667,95330
16207,6039,7.0,3.98,127892.21218961626,523734.88974754093,550579.1667,2066
20267,8682,9.1,3.98,48682.519280205655,148831.80114509515,150950.0,37877
11733,7162,8.6,3.66,179177.89757412398,493083.8399348019,375820.4167,38139
30713,3588,6.5,4.17,108096.18155619595,345830.34135001077,292829.1667,48309
28458,7640,7.2,4.17,142367.60124610589,393471.5400222826,359929.1667,30326
42318,366,6.2,3.85,62645.024542614905,212583.03763796043,211862.4583,60660
40552,10320,4.2,3.85,190848.2142857143,770882.5649637975,686120.8333,44040
49882,2425,5.4,3.65,78512.61387526279,328226.98290827934,329608.3333,30341
3063,841,9.4,4.45,32005.70342205324,118556.94795607553,111561.8333,33033
55854,2310,2.9,3.65,58215.258855585824,305168.9583931999,314925.0,80003
12822,5047,8.6,3.66,49892.44741873805,135287.99508680624,129179.1667,53172
54476,3819,3.6,3.65,48345.71832979476,154880.2198257284,153675.0,68801
34589,3766,5.7,4.17,73477.68532526477,435731.8470641298,539162.4583,94559
