,SizeRank,unemployment_rate,MORTGAGE30US,Avg Income,Prediction,Actual
19951,6664,6.1,3.98,49882.26059654631,153958.4812425803,149716.6667
9286,9931,7.2,3.66,73903.50877192982,492936.7272550442,605497.5
39536,4892,5.1,3.85,75698.22888283379,311304.028423972,316008.9583
20188,1793,7.2,3.98,66967.24023825281,303498.89602764894,248404.1667
54831,41,4.3,3.65,64210.96853040024,239917.7845823999,197528.375
34222,3854,8.3,4.17,59480.198019801974,464766.20195875753,536972.9583
22072,10012,9.6,3.98,77049.18032786885,239492.78228620125,188679.1667
39601,965,5.8,3.85,40349.93559467583,194862.59065811458,205006.2083
41001,6277,3.8,3.85,80130.48635824436,268437.704473394,211642.125
13087,6321,6.5,3.66,48277.559055118116,142881.16434570443,124918.3333
26861,5501,4.7,4.17,81967.94300979517,408503.6446540816,410750.0
57758,1317,3.9,3.65,106006.41025641024,923621.5517045979,948795.2083
52979,3346,5.0,3.65,72851.85185185184,242283.14469536036,219937.5
43117,9487,4.9,3.85,40484.23423423423,130275.20302860792,114670.8333
11392,7130,7.7,3.66,39628.18003913893,134380.54449306175,140754.1667
52685,792,4.0,3.65,66994.98567335244,307177.12887945113,260883.1667
42060,3986,6.2,3.85,56932.471264367814,251679.04783884872,284429.1667
916,1671,6.8,4.45,38559.75485188968,210967.92820365512,251995.8333
17712,8158,5.9,3.98,91567.64168190127,394897.4388281998,325506.25
16690,4492,9.7,3.98,66359.26222935044,335198.8005262446,352345.8333
7690,4037,7.2,4.45,61299.48162111216,295371.39981021016,347658.3333
53936,2485,6.2,3.65,45848.05653710247,104111.95735820587,83716.66667
24788,4442,11.6,3.98,41851.53583617748,193405.79450596246,207514.9167
27227,8336,5.0,4.17,57042.25352112676,257326.77398185065,268606.25
30414,5462,4.3,4.17,47540.983606557376,149282.70012647135,126995.8333
28273,6949,6.3,4.17,48051.26404494382,174618.27077390408,191625.0
57637,1843,4.3,3.65,53683.03571428573,294743.28249860223,303860.4167
57559,3871,4.1,3.65,50204.248366013075,236603.89128393875,292783.3333
29882,3112,6.1,4.17,49239.92673992674,171026.29462244868,138187.5
54489,7934,3.5,3.65,51368.801652892565,177829.9402842335,169140.0
20913,628,8.3,3.98,49307.26600985222,130648.46154441794,114277.0833
13520,3043,8.4,3.66,40187.074829931975,101677.92385361822,81347.91667
23617,5672,5.8,3.98,81066.17647058824,377508.2679395863,376021.625
2418,9092,8.5,4.45,45773.230459577324,230917.70758617527,266662.5
26027,9750,10.6,4.17,54482.758620689645,173367.2918028174,165766.6667
13253,2570,7.5,3.66,53709.841917389094,160520.21572259045,142270.7917
12604,7629,8.7,3.66,61927.16857610475,179159.45896150052,169108.3333
35549,8210,5.9,3.85,45556.87203791469,107101.96793524569,99475.0
49919,6546,4.7,3.65,50051.75983436854,255536.2325394869,305100.0
36310,5946,5.0,3.85,49984.84848484849,302076.26876143034,414082.75
552,4492,11.0,4.45,63756.909445618614,315340.1407231551,349070.8333
32660,8526,5.7,4.17,54623.28767123288,169328.35862197872,154425.0
39655,6447,5.8,3.85,71797.78933680104,251638.05135641288,205166.6667
34648,3433,10.5,4.17,33826.565726083965,166596.42804198246,163183.3333
36060,9696,11.1,3.85,72234.51327433628,559269.262147998,695470.8333
7251,810,13.2,4.45,36458.53239059813,154803.908582,153241.0
26932,7567,4.2,4.17,108193.5975609756,541069.911556597,545237.0833
43317,960,3.6,3.85,91442.65232974912,459767.7157982021,442203.2917
15745,6247,7.3,3.66,47122.30215827338,355596.99988874973,475566.6667
34069,6915,8.3,4.17,55251.47928994083,299601.69962197053,356335.0
53548,1378,5.2,3.65,105461.89376443418,647570.9496102039,613790.4167
20881,753,7.3,3.98,44925.25996533796,108833.37718391539,90362.5
36053,7408,5.3,3.85,55477.52808988764,167451.072013192,161050.0
39212,1765,3.5,3.85,54166.66666666666,458846.65481269587,614008.25
6647,8353,7.0,4.45,58976.75661234304,283067.5769890516,307629.1667
12465,511,7.1,3.66,44638.11420982736,106268.58212884908,101089.5833
55162,7043,4.5,3.65,47848.16247582205,173855.95864402762,179856.0417
19469,8124,7.2,3.98,79529.81651376147,365105.8110022254,358395.8333
46610,2767,5.5,3.65,77005.79621720561,304399.57468954567,301337.5
13057,7474,4.8,3.66,74269.75945017183,249083.68213636265,249390.8333
15911,1652,7.5,3.66,58831.13153360138,266788.92941081425,296456.25
28064,10340,7.7,4.17,39852.94117647059,175425.41795856078,181785.7143
26079,7281,6.1,4.17,84284.62709284628,534985.1502516365,633675.0
32621,947,4.2,4.17,69301.10220440883,224945.7225456451,211887.5
6530,4511,9.5,4.45,48877.674829031545,152069.07822362843,145335.1667
32898,1935,4.4,4.17,88594.35797665369,419724.2065376318,383569.8333
48782,8601,5.7,3.65,44203.910614525135,158746.35240441392,163691.6667
976,5545,7.6,4.45,63399.049576162346,288621.87230972457,310305.875
56485,8111,6.5,3.65,48888.339920948616,208246.3148158149,264024.9583
23089,7525,6.5,3.98,64763.157894736825,215427.90584788955,204108.3333
3790,6811,9.5,4.45,33698.78603945372,142037.7378045855,140770.8333
44909,1121,6.6,3.85,83687.8453038674,742273.2357433998,853325.0
21075,5962,6.9,3.98,59577.338129496406,210255.51477193195,199612.5
43282,8526,5.1,3.85,56283.96739130434,182707.31457996563,178137.0
52565,3917,4.2,3.65,73189.15562913907,342623.43675171153,276462.5
14074,868,6.0,3.66,38095.530451866405,152232.69371986698,139777.0
22733,5286,6.9,3.98,39336.23503808487,137623.35827691815,131787.5
30171,5287,6.4,4.17,57727.27272727273,170841.65010961037,149102.9167
5067,4093,10.4,4.45,45708.879578321386,200190.48708411667,220720.8333
11899,4903,6.7,3.66,49233.668341708544,144535.98613555272,139375.0
20664,4527,7.3,3.98,48453.72993389992,139357.14734172227,134137.5
10903,5573,9.5,3.66,41222.721437740685,131002.93462279184,125701.4167
55944,4664,3.2,3.65,96343.38433843383,638470.1836385967,653327.0833
18743,6526,6.0,3.98,46693.686006825934,202085.70824077656,242491.625
11347,6491,9.0,3.66,31592.627599243857,73391.21863801996,53787.5
37764,5539,4.4,3.85,74517.10816777044,282249.74212240335,226158.3333
41737,5399,3.5,3.85,66780.82191780822,290648.3673908728,284000.0
42828,504,3.8,3.85,48310.118803768935,134270.073688825,131750.0
30610,3544,4.4,4.17,47085.54125662377,116697.35489800945,109345.8333
47709,7243,6.2,3.65,54493.72056514914,159361.02568328078,140208.25
42848,6064,4.3,3.85,42655.74650912997,155052.84638618233,154941.6667
47415,2094,3.8,3.65,67204.38175270107,274680.7288109143,264967.5833
44151,4664,3.5,3.85,95242.96094459582,583463.1017504,595257.5
45210,3109,4.5,3.85,96378.31125827816,1767255.0032627454,2398416.667
44373,8692,3.3,3.85,69957.08154506437,1795631.581080016,2176666.667
4421,3544,9.6,4.45,44266.536535061874,122484.12962700063,109070.8333
29896,3467,5.0,4.17,51230.425055928405,169752.42579350376,171939.5833
1604,5298,5.3,4.45,83181.63181631817,411433.54145439627,425660.0
52724,5415,3.9,3.65,72608.59519408504,255562.87785912285,253985.4167
33898,5364,5.4,4.17,65301.46163215591,459771.0367002721,587991.6667
1178,361,7.7,4.45,64529.084016236506,215630.98394223917,207292.5
34137,4669,8.3,4.17,56712.59842519685,409203.363412188,524736.3182
10082,1550,8.4,3.66,52107.42544126598,154768.36353633885,150575.0
48648,4245,4.7,3.65,71328.31570382425,322139.30077235104,324546.25
3568,4447,11.3,4.45,43657.57734661773,154228.32430814815,135983.3333
53131,9817,6.2,3.65,47075.68807339449,118584.28905844153,107754.1667
1749,205,5.7,4.45,56830.52912317671,227509.03412792884,246745.4167
14676,6734,5.5,3.66,118189.36877076412,648415.8881964023,492452.9167
37283,6433,4.9,3.85,65856.89045936396,269295.43670619145,231763.8333
31990,895,7.6,4.17,28122.060206961432,36034.327377899994,31995.625
30560,4570,5.8,4.17,43404.40487347703,118825.85390479265,83383.33333
53538,5872,5.6,3.65,62429.0780141844,380883.7657770718,451620.8333
47879,3373,5.1,3.65,45521.142433234425,166802.79658312912,156841.6667
46047,7020,6.7,3.85,85576.92307692308,358048.1356889502,319051.5
20796,2797,5.8,3.98,60775.284661754864,162394.51408603246,143516.6667
54687,2155,3.3,3.65,58975.0,172984.94788872145,163475.0
13505,7847,10.0,3.66,52007.299270072996,127596.95263917994,114754.1667
27965,2609,5.9,4.17,70942.45348035838,294447.3098341342,303654.5
35327,159,3.9,3.85,51762.770291444685,294263.1260204017,314966.6667
51108,8581,6.7,3.65,52172.36467236467,219190.55919658465,187158.3333
36425,8824,4.7,3.85,74919.35483870968,515751.8296621368,630479.1667
26839,8765,5.9,4.17,58084.57711442786,206523.1642932826,177837.5
41665,10356,8.3,3.85,43795.620437956204,239449.0915862014,263516.6667
45852,2413,4.3,3.85,58297.19387755103,302197.2356590193,323003.625
42320,4870,6.2,3.85,52261.809447558044,236659.9333280623,274481.25
7152,288,12.2,4.45,49579.957289115,270296.0752145979,270158.3333
42054,9043,5.4,3.85,103074.71264367817,634813.6191149997,525887.5
50231,5842,4.9,3.65,66788.21470245041,279165.1251494748,230326.125
7502,6783,9.8,4.45,32981.896190874846,169632.10283328002,183104.125
46599,9687,5.5,3.65,76099.70674486803,329023.4125384211,342165.4167
12355,3568,5.3,3.66,96688.47097301717,385135.20092140057,339306.25
48567,2680,4.1,3.65,58022.62587635437,274762.17826596176,294415.75
25840,7166,8.3,4.17,31378.656554712885,158567.37914185965,174938.5833
31338,6275,3.8,4.17,98536.03603603604,688220.6248591994,749445.8333
32128,8631,6.5,4.17,40226.628895184134,144572.35993003123,146525.0
55459,9163,5.2,3.65,63166.144200626964,191292.8020022854,169348.1818
45303,4580,10.2,3.85,88554.21686746988,569840.0745738159,354342.9167
31108,9804,8.8,4.17,40106.95187165775,126557.60687462357,115158.2917
38857,4553,8.1,3.85,48774.795799299885,251488.78111715722,274512.5
4104,1058,6.4,4.45,52820.192690148935,170034.53734398834,165494.625
45985,7567,8.5,3.85,55195.38188277087,228730.17060915646,234114.5833
15013,4281,8.5,3.66,47288.13559322033,146653.38561542725,130155.0
44172,938,3.3,3.85,58307.69230769231,293226.3015212039,304312.5
42413,7532,4.8,3.85,87773.4375,345351.03937600215,282866.6667
57222,7927,9.2,3.65,54071.24681933842,271973.5540229564,294649.7083
34491,7864,5.6,4.17,73614.53201970442,606844.8095399393,755291.25
24790,9499,12.3,3.98,45125.0,155493.35265271482,127641.6667
15084,8917,9.0,3.66,41232.63888888888,133351.86918390644,134291.6667
6098,6097,8.8,4.45,56437.722419928825,166272.94365799654,138400.4167
51796,5367,5.5,3.65,37553.41880341881,148588.38020345275,160620.8333
22337,2317,6.2,3.98,42304.161566707466,109939.92349035703,95500.0
40833,2348,3.8,3.85,71434.83343074226,255171.203708422,210677.5
48090,4681,4.1,3.65,44253.11203319502,169146.96282435633,145183.3333
24552,2108,7.9,3.98,40478.25250192456,308055.34914952965,366408.3333
5574,6743,13.2,4.45,36843.31373989714,101618.07102108838,97837.5
40344,4900,6.3,3.85,43987.5296912114,155386.14882907327,155086.4583
35061,5258,8.0,4.17,58306.86149936468,281475.78676804854,315579.1667
31917,7073,7.0,4.17,68552.44252873563,211320.77713901794,186625.0
32255,4425,4.4,4.17,35080.645161290326,79653.82039788812,67489.04167
35464,8293,3.6,3.85,63091.985428051004,248062.15982615575,235937.5
30417,7416,4.3,4.17,47932.91731669266,126580.35896389368,104133.3333
28612,6211,6.8,4.17,63697.318007662834,213821.5367725743,166095.8333
20208,1327,7.2,3.98,47891.36302294197,151638.27945501645,156137.5
39047,5593,5.5,3.85,51179.6357615894,218544.1464785436,259584.375
53148,6063,3.8,3.65,50438.08411214953,174742.68919032323,157120.4167
708,8876,11.6,4.45,66293.86474552637,262404.324716813,245112.5
41475,2496,5.7,3.85,74509.37316930287,276339.7384465285,219712.5
24763,2086,8.9,3.98,73325.04388531305,306438.4491006088,345175.2083
4713,6077,6.5,4.45,64636.52872551178,232611.1059126938,225362.5
22813,8066,8.4,3.98,38493.88379204893,151524.6950925345,157579.1667
6520,9845,9.5,4.45,76149.91482112436,285690.48716560006,234926.875
3,6881,6.2,4.45,63519.031141868516,263534.1897913425,265841.6667
18167,784,5.4,3.98,72586.84863523573,326906.4575902719,327865.8333
24475,7794,9.9,3.98,45008.46023688663,172153.57282921782,200666.6667
26304,1059,4.8,4.17,79469.24947880473,436977.1206618075,475953.75
8130,8132,9.3,3.66,41417.46411483254,120578.8578045951,105616.6667
30312,504,5.6,4.17,50440.35228182546,129537.00326061205,123487.5
57152,385,11.2,3.65,50937.62145355616,231729.1175832,229935.625
8319,9511,10.7,3.66,79112.69430051814,438516.129691298,487195.8333
35853,3295,4.7,3.85,82402.61716372488,387800.01215181244,410754.1667
12568,2969,8.2,3.66,72657.25288831835,222382.13637084936,212857.5
38140,4787,10.6,3.85,39951.539338654504,128484.76902498452,127616.5833
27815,197,4.9,4.17,36330.1917989418,156640.7484274176,135986.625
31832,5019,6.2,4.17,48823.24687800191,115590.15615427744,106866.6667
14045,9863,7.2,3.66,34950.65789473683,85739.0991575798,71022.91667
28237,1119,5.3,4.17,48444.03765690377,166132.51308183736,162608.3333
42923,5104,7.9,3.85,47190.15795868773,152037.0046786696,153675.0
18179,1908,6.8,3.98,46885.73883161512,166832.78810112443,164677.0833
15829,3128,6.0,3.66,57798.44644317253,199623.23236789365,200612.5
47868,7043,4.5,3.65,52895.09536784741,205897.90480359743,206967.7917
16107,8018,6.1,3.98,50739.79591836735,173837.7935829576,184410.0
9296,3089,6.4,3.66,82951.75169022741,405873.14604512486,447713.625
39344,431,5.1,3.85,51434.81565944508,202030.9405027056,194799.1667
8405,8310,7.7,3.66,109075.98499061914,1302193.2750192,1441958.25
22883,5344,4.8,3.98,53632.02545068929,145949.01839595742,130812.2917
36042,6981,6.5,3.85,52260.638297872334,154054.28687396445,150187.5
27170,5377,8.6,4.17,55279.41176470588,198877.7016351784,188283.2917
16781,4167,6.2,3.98,106288.34355828221,727963.1629997999,731275.0
18186,211,5.4,3.98,57480.88824171824,239920.4465142138,248156.25
29689,3759,6.8,4.17,53353.14091680815,166535.81478118955,162741.6667
22622,3453,3.4,3.98,51780.54953000723,152477.50597275334,146687.5
46159,2217,3.2,3.65,50603.296056503816,229481.821266886,245208.3333
38406,916,7.1,3.85,41822.6872246696,161167.73130087726,172426.875
21078,5101,6.7,3.98,46862.84046692606,135298.47877512738,121333.3333
29815,8473,8.8,4.17,56599.552572706925,221880.19551797805,228270.8333
29692,4988,7.3,4.17,39598.880597014926,126461.75339576305,118631.25
39955,4423,5.3,3.85,40103.67577756833,123598.51451557229,114337.4583
50539,6091,4.5,3.65,83304.10821643287,461759.0578821055,525662.4167
45644,10484,5.1,3.85,62328.767123287675,541584.5471144004,652187.5
54925,7834,4.7,3.65,34698.275862068964,96927.06256260246,76212.5
19062,9583,8.9,3.98,45065.789473684206,148017.49442298056,128833.3333
37462,6619,4.6,3.85,56111.47327249021,185413.81821834602,182574.4583
25117,797,8.5,3.98,43891.75257731959,196330.54364966016,206747.9167
30975,1298,4.9,4.17,65178.57142857143,244160.53896682416,237508.3333
42649,4495,4.7,3.85,43231.22529644269,147798.332954083,126386.6667
2085,4925,10.5,4.45,39283.35716642834,124052.65708982508,118641.6667
43241,947,4.4,3.85,69936.55441678867,256521.613568332,214944.9167
